Bundesland;Gemeindeschluessel;Gemeinde;Gemarkung;Gemarkungsnummer
SN;14625570;Spreetal;Zerre Flur 4;145024
SN;14625570;Spreetal;Zerre Flur 5;145025
SN;14625570;Spreetal;Zerre Flur 6;145026
SN;14625570;Spreetal;Zerre Flur 7;145027
SN;14625570;Spreetal;Zerre Flur 8;145028
SN;14524280;St. Egidien;Kuhschnappel;144612
SN;14524280;St. Egidien;Lobsdorf;144620
SN;14524280;St. Egidien;St. Egidien;144624
SN;14524280;St. Egidien;Tirschheim;144613
SN;14628370;Stadt Wehlen, Stadt;Dorf Wehlen;146721
SN;14628370;Stadt Wehlen, Stadt;Pötzscha;146813
SN;14628370;Stadt Wehlen, Stadt;Stadt Wehlen;146812
SN;14628370;Stadt Wehlen, Stadt;Zeichen;146814
SN;14627260;Stauchitz;Bloßwitz;147104
SN;14627260;Stauchitz;Dobernitz;147174
SN;14627260;Stauchitz;Dösitz;147175
SN;14627260;Stauchitz;Gleina;147176
SN;14627260;Stauchitz;Groptitz;147170
SN;14627260;Stauchitz;Grubnitz;147105
SN;14627260;Stauchitz;Hahnefeld;147106
SN;14627260;Stauchitz;Ibanitz;147177
SN;14627260;Stauchitz;Kalbitz;147171
SN;14627260;Stauchitz;Panitz;147152
SN;14627260;Stauchitz;Plotitz;147151
SN;14627260;Stauchitz;Prositz;147179
SN;14627260;Stauchitz;Pöhsig;147178
SN;14627260;Stauchitz;Ragewitz;147107
SN;14627260;Stauchitz;Seerhausen;147169
SN;14627260;Stauchitz;Staucha;147173
SN;14627260;Stauchitz;Stauchitz;147183
SN;14627260;Stauchitz;Steudten;147180
SN;14627260;Stauchitz;Stösitz;147153
SN;14627260;Stauchitz;Treben;147181
SN;14627260;Stauchitz;Wilschwitz;147182
SN;14625580;Steina;Niedersteina;145304
SN;14625580;Steina;Obersteina;145305
SN;14625580;Steina;Weißbach/Pulsnitz;145306
SN;14523380;Steinberg;Herlagrün;141347
SN;14523380;Steinberg;Rothenkirchen;141332
SN;14523380;Steinberg;Wernesgrün;141345
SN;14523380;Steinberg;Wildenau;141346
SN;14625590;Steinigtwolmsdorf;Ringenhain;141738
SN;14625590;Steinigtwolmsdorf;Steinigtwolmsdorf;141747
SN;14625590;Steinigtwolmsdorf;Weifa;141754
SN;14521590;Stollberg/Erzgeb., Stadt;Beutha;147602
SN;14521590;Stollberg/Erzgeb., Stadt;Gablenz;147625
SN;14521590;Stollberg/Erzgeb., Stadt;Mitteldorf;147624
SN;14521590;Stollberg/Erzgeb., Stadt;Oberdorf;147626
SN;14521590;Stollberg/Erzgeb., Stadt;Raum;147603
SN;14521590;Stollberg/Erzgeb., Stadt;Stollberg;147623
SN;14628380;Stolpen, Stadt;Altstadt;147546
SN;14628380;Stolpen, Stadt;Heeselicht;147509
SN;14628380;Stolpen, Stadt;Langenwolmsdorf;147517
SN;14628380;Stolpen, Stadt;Lauterbach;141722
SN;14628380;Stolpen, Stadt;Neudörfel;147537
SN;14628380;Stolpen, Stadt;Niederhelmsdorf;147510
SN;14628380;Stolpen, Stadt;Oberhelmsdorf;147511
SN;14628380;Stolpen, Stadt;Rennersdorf;147536
SN;14628380;Stolpen, Stadt;Stolpen;147545
SN;14627270;Strehla, Stadt;Forberge;147189
SN;14627270;Strehla, Stadt;Großrügeln;147186
SN;14627270;Strehla, Stadt;Görzig;147185
SN;14627270;Strehla, Stadt;Kleinrügeln;147187
SN;14627270;Strehla, Stadt;Oppitzsch;147190
SN;14627270;Strehla, Stadt;Paußnitz;147149
SN;14627270;Strehla, Stadt;Strehla;147184
SN;14627270;Strehla, Stadt;Trebnitz;147188
SN;14627270;Strehla, Stadt;Unterreußen;147191
SN;14522540;Striegistal;Arnsdorf;144502
SN;14522540;Striegistal;Berbersdorf;144504
SN;14522540;Striegistal;Böhrigen;144507
SN;14522540;Striegistal;Dittersdorf;144511
SN;14522540;Striegistal;Etzdorf;144514
SN;14522540;Striegistal;Gersdorf;144515
SN;14522540;Striegistal;Goßberg;144522
SN;14522540;Striegistal;Kaltofen;144552
SN;14522540;Striegistal;Marbach;144539
SN;14522540;Striegistal;Mobendorf;144547
SN;14522540;Striegistal;Naundorf;144549
SN;14522540;Striegistal;Pappendorf;144551
SN;14522540;Striegistal;Schmalbach;144505
SN;14628390;Struppen;Ebenheit;146816
SN;14628390;Struppen;Naundorf;146773
SN;14628390;Struppen;Struppen;146815
SN;14628390;Struppen;Thürmsdorf;146817
SN;14628390;Struppen;Weißig;146818
SN;14521600;Stützengrün;Hundshübel;141213
SN;14521600;Stützengrün;Lichtenau;141215
SN;14521600;Stützengrün;Stützengrün;141226
SN;14521610;Tannenberg;Tannenberg;141135
SN;14730300;Taucha, Stadt;Cradefeld;145661
SN;14730300;Taucha, Stadt;Dewitz;145662
SN;14730300;Taucha, Stadt;Döbitz;145663
SN;14730300;Taucha, Stadt;Graßdorf;145665
SN;14730300;Taucha, Stadt;Merkwitz;145588
SN;14730300;Taucha, Stadt;Plösitz;145664
SN;14730300;Taucha, Stadt;Pönitz;145598
SN;14730300;Taucha, Stadt;Seegeritz;145589
SN;14730300;Taucha, Stadt;Sehlis;145666
SN;14730300;Taucha, Stadt;Taucha;145660
SN;14522550;Taura;Köthensdorf-Reitzenhain;142126
SN;14522550;Taura;Taura;142143
SN;14521620;Thalheim/Erzgeb., Stadt;Thalheim;147627
SN;14729380;Thallwitz;Böhlitz;148607
SN;14729380;Thallwitz;Canitz;148647
SN;14729380;Thallwitz;Collmen;148608
SN;14729380;Thallwitz;Kollau;148648
SN;14729380;Thallwitz;Lossa;148649
SN;14729380;Thallwitz;Nischwitz;148639
SN;14729380;Thallwitz;Röcknitz;148644
SN;14729380;Thallwitz;Thallwitz;148650
SN;14729380;Thallwitz;Treben;148645
SN;14729380;Thallwitz;Zwochau;148646
SN;14628400;Tharandt, Stadt;Fördergersdorf;143744
SN;14628400;Tharandt, Stadt;Grillenburg;143745
SN;14628400;Tharandt, Stadt;Großopitz;143782
SN;14628400;Tharandt, Stadt;Hartha m. Spechtshausen;143746
SN;14628400;Tharandt, Stadt;Hintergersdorf;143747
SN;14628400;Tharandt, Stadt;Pohrsdorf;143771
SN;14628400;Tharandt, Stadt;Tharandt;143783
SN;14521630;Thermalbad Wiesenbad;Neundorf;141123
SN;14521630;Thermalbad Wiesenbad;Schönfeld;141130
SN;14521630;Thermalbad Wiesenbad;Wiesa;141137
SN;14521630;Thermalbad Wiesenbad;Wiesenbad;141138
SN;14523410;Theuma;Theuma;146961
SN;14627290;Thiendorf;Dobra;144414
SN;14627290;Thiendorf;Kleinnaundorf;144430
SN;14627290;Thiendorf;Lötzschen;144474
SN;14627290;Thiendorf;Lüttichau;144448
SN;14627290;Thiendorf;Naundorf b. Ortrand;144449
SN;14627290;Thiendorf;Ponickau;144450
SN;14627290;Thiendorf;Sacka;144460
SN;14627290;Thiendorf;Stölpchen;144461
SN;14627290;Thiendorf;Tauscha;144473
SN;14627290;Thiendorf;Thiendorf;144475
SN;14627290;Thiendorf;Welxande;144476
SN;14627290;Thiendorf;Würschnitz;144431
SN;14627290;Thiendorf;Zschorna;144415
SN;14521640;Thum, Stadt;Herold;148810
SN;14521640;Thum, Stadt;Jahnsbach;148815
SN;14521640;Thum, Stadt;Thum;148821
SN;14523420;Tirpersdorf;Altmannsgrün;146523
SN;14523420;Tirpersdorf;Brotenfeld;146569
SN;14523420;Tirpersdorf;Droßdorf;146520
SN;14523420;Tirpersdorf;Lottengrün;146538
SN;14523420;Tirpersdorf;Obermarxgrün;146521
SN;14523420;Tirpersdorf;Schloditz;146522
SN;14523420;Tirpersdorf;Tirpersdorf;146568
SN;14730310;Torgau, Stadt;Beckwitz Flur 1;147724
SN;14730310;Torgau, Stadt;Beckwitz Flur 2;147725
SN;14730310;Torgau, Stadt;Beckwitz Flur 3;147726
SN;14730310;Torgau, Stadt;Beckwitz Flur 4;147727
SN;14730310;Torgau, Stadt;Beckwitz Flur 5;147728
SN;14730310;Torgau, Stadt;Beckwitz Flur 6;147729
SN;14730310;Torgau, Stadt;Beckwitz Flur 7;147730
SN;14730310;Torgau, Stadt;Graditz Flur 1;147833
SN;14730310;Torgau, Stadt;Graditz Flur 2;147834
SN;14730310;Torgau, Stadt;Graditz Flur 3;147835
SN;14730310;Torgau, Stadt;Graditz Flur 4;147836
SN;14730310;Torgau, Stadt;Loßwig Flur 1;147902
SN;14730310;Torgau, Stadt;Loßwig Flur 2;147903
SN;14730310;Torgau, Stadt;Loßwig Flur 3;147904
SN;14730310;Torgau, Stadt;Loßwig Flur 4;147905
SN;14730310;Torgau, Stadt;Loßwig Flur 5;147906
SN;14730310;Torgau, Stadt;Loßwig Flur 6;147907
SN;14730310;Torgau, Stadt;Mahitzschen Flur 11;147929
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 1;147921
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 2;147922
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 3;147923
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 4;147924
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 5;147925
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 6;147926
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 7;147927
SN;14730310;Torgau, Stadt;Mehderitzsch Flur 8;147928
SN;14730310;Torgau, Stadt;Melpitz Flur 1;147930
SN;14730310;Torgau, Stadt;Melpitz Flur 2;147931
SN;14730310;Torgau, Stadt;Melpitz Flur 3;147932
SN;14730310;Torgau, Stadt;Staupitz Flur 1;147985
SN;14730310;Torgau, Stadt;Staupitz Flur 2;147986
SN;14730310;Torgau, Stadt;Staupitz Flur 3;147987
SN;14730310;Torgau, Stadt;Staupitz Flur 4;147988
SN;14730310;Torgau, Stadt;Staupitz Flur 5;147989
SN;14730310;Torgau, Stadt;Staupitz Flur 6;147990
SN;14730310;Torgau, Stadt;Staupitz Flur 7;147991
SN;14730310;Torgau, Stadt;Staupitz Flur 8;147992
SN;14730310;Torgau, Stadt;Torgau Flur 1;148012
SN;14730310;Torgau, Stadt;Torgau Flur 10;148021
SN;14730310;Torgau, Stadt;Torgau Flur 11;148022
SN;14730310;Torgau, Stadt;Torgau Flur 12;148023
SN;14730310;Torgau, Stadt;Torgau Flur 13;148024
SN;14730310;Torgau, Stadt;Torgau Flur 14;148025
SN;14730310;Torgau, Stadt;Torgau Flur 15;148026
SN;14730310;Torgau, Stadt;Torgau Flur 16;148027
SN;14730310;Torgau, Stadt;Torgau Flur 17;148028
SN;14730310;Torgau, Stadt;Torgau Flur 18;148029
SN;14730310;Torgau, Stadt;Torgau Flur 19;148030
SN;14730310;Torgau, Stadt;Torgau Flur 2;148013
SN;14730310;Torgau, Stadt;Torgau Flur 20;148031
SN;14730310;Torgau, Stadt;Torgau Flur 21;148032
SN;14730310;Torgau, Stadt;Torgau Flur 22;148033
SN;14730310;Torgau, Stadt;Torgau Flur 23;148034
SN;14730310;Torgau, Stadt;Torgau Flur 24;148035
SN;14730310;Torgau, Stadt;Torgau Flur 25;148036
SN;14730310;Torgau, Stadt;Torgau Flur 26;148037
SN;14730310;Torgau, Stadt;Torgau Flur 27;148038
SN;14730310;Torgau, Stadt;Torgau Flur 28;148039
SN;14730310;Torgau, Stadt;Torgau Flur 29;148040
SN;14730310;Torgau, Stadt;Torgau Flur 3;148014
SN;14730310;Torgau, Stadt;Torgau Flur 30;148041
SN;14730310;Torgau, Stadt;Torgau Flur 31;148042
SN;14730310;Torgau, Stadt;Torgau Flur 32;148043
SN;14730310;Torgau, Stadt;Torgau Flur 33;148044
SN;14730310;Torgau, Stadt;Torgau Flur 34;148045
SN;14730310;Torgau, Stadt;Torgau Flur 35;148046
SN;14730310;Torgau, Stadt;Torgau Flur 36;148047
SN;14730310;Torgau, Stadt;Torgau Flur 37;148048
SN;14730310;Torgau, Stadt;Torgau Flur 38;148049
SN;14730310;Torgau, Stadt;Torgau Flur 39;148050
SN;14730310;Torgau, Stadt;Torgau Flur 4;148015
SN;14730310;Torgau, Stadt;Torgau Flur 40;148051
SN;14730310;Torgau, Stadt;Torgau Flur 41;148188
SN;14730310;Torgau, Stadt;Torgau Flur 5;148016
SN;14730310;Torgau, Stadt;Torgau Flur 6;148017
SN;14730310;Torgau, Stadt;Torgau Flur 7;148018
SN;14730310;Torgau, Stadt;Torgau Flur 8;148019
SN;14730310;Torgau, Stadt;Torgau Flur 9;148020
SN;14730310;Torgau, Stadt;Weßnig Flur 1;148082
SN;14730310;Torgau, Stadt;Weßnig Flur 2;148083
SN;14730310;Torgau, Stadt;Weßnig Flur 3;148084
SN;14730310;Torgau, Stadt;Weßnig Flur 4;148085
SN;14730310;Torgau, Stadt;Weßnig Flur 5;148086
SN;14730310;Torgau, Stadt;Weßnig Flur 6;148087
SN;14730310;Torgau, Stadt;Weßnig Flur 7;148088
SN;14730310;Torgau, Stadt;Zinna Flur 1;148107
SN;14730310;Torgau, Stadt;Zinna Flur 10;148116
SN;14730310;Torgau, Stadt;Zinna Flur 11;148117
SN;14730310;Torgau, Stadt;Zinna Flur 12;148118
SN;14730310;Torgau, Stadt;Zinna Flur 2;148108
SN;14730310;Torgau, Stadt;Zinna Flur 3;148109
SN;14730310;Torgau, Stadt;Zinna Flur 4;148110
SN;14730310;Torgau, Stadt;Zinna Flur 5;148111
SN;14730310;Torgau, Stadt;Zinna Flur 6;148112
SN;14730310;Torgau, Stadt;Zinna Flur 7;148113
SN;14730310;Torgau, Stadt;Zinna Flur 8;148114
SN;14730310;Torgau, Stadt;Zinna Flur 9;148115
SN;14730310;Torgau, Stadt;Zwethau Flur 5;148052
SN;14730310;Torgau, Stadt;Zwethau Flur 7;148053
SN;14626560;Trebendorf;Mühlrose Flur 1;148280
SN;14626560;Trebendorf;Mühlrose Flur 10;148288
SN;14626560;Trebendorf;Mühlrose Flur 11;148289
SN;14626560;Trebendorf;Mühlrose Flur 12;148290
SN;14626560;Trebendorf;Mühlrose Flur 3;148282
SN;14626560;Trebendorf;Mühlrose Flur 6;148284
SN;14626560;Trebendorf;Mühlrose Flur 7;148285
SN;14626560;Trebendorf;Mühlrose Flur 8;148286
SN;14626560;Trebendorf;Mühlrose Flur 9;148287
SN;14626560;Trebendorf;Trebendorf Flur 1;148397
SN;14626560;Trebendorf;Trebendorf Flur 10;148406
SN;14626560;Trebendorf;Trebendorf Flur 2;148398
SN;14626560;Trebendorf;Trebendorf Flur 3;148399
SN;14626560;Trebendorf;Trebendorf Flur 4;148400
SN;14626560;Trebendorf;Trebendorf Flur 5;148401
SN;14626560;Trebendorf;Trebendorf Flur 6;148402
SN;14626560;Trebendorf;Trebendorf Flur 7;148403
SN;14626560;Trebendorf;Trebendorf Flur 8;148404
SN;14626560;Trebendorf;Trebendorf Flur 9;148405
SN;14729400;Trebsen/Mulde, Stadt;Altenhain;144203
SN;14729400;Trebsen/Mulde, Stadt;Neichen;144269
SN;14729400;Trebsen/Mulde, Stadt;Pauschwitz;144299
SN;14729400;Trebsen/Mulde, Stadt;Seelingstädt;144289
SN;14729400;Trebsen/Mulde, Stadt;Trebsen;144298
SN;14729400;Trebsen/Mulde, Stadt;Walzig;144300
SN;14729400;Trebsen/Mulde, Stadt;Wednig;144301
SN;14729400;Trebsen/Mulde, Stadt;Zöhda;144270
SN;14523430;Treuen, Stadt;Altmannsgrün;141301
SN;14523430;Treuen, Stadt;Eich;141311
SN;14523430;Treuen, Stadt;Gospersgrün;141339
SN;14523430;Treuen, Stadt;Hartmannsgrün;141317
SN;14523430;Treuen, Stadt;Pfaffengrün;141318
SN;14523430;Treuen, Stadt;Schreiersgrün;141337
SN;14523430;Treuen, Stadt;Treuen;141338
SN;14523430;Treuen, Stadt;Wetzelsgrün;141340
SN;14523440;Triebel/Vogtl.;Blosenberg;146578
SN;14523440;Triebel/Vogtl.;Ebersberg;146579
SN;14523440;Triebel/Vogtl.;Gassenreuth;146556
SN;14523440;Triebel/Vogtl.;Obertriebel;146573
SN;14523440;Triebel/Vogtl.;Posseck;146555
SN;14523440;Triebel/Vogtl.;Sachsgrün;146560
SN;14523440;Triebel/Vogtl.;Troschenreuth;146561
SN;14523440;Triebel/Vogtl.;Untertriebel;146574
SN;14523440;Triebel/Vogtl.;Wiedersberg;146577
SN;14730320;Trossin;Dahlenberg Flur 1;148062
SN;14730320;Trossin;Dahlenberg Flur 2;148063
SN;14730320;Trossin;Dahlenberg Flur 3;148064
SN;14730320;Trossin;Dahlenberg Flur 4;148065
SN;14730320;Trossin;Dahlenberg Flur 5;148066
SN;14730320;Trossin;Falkenberg Flur 1;147823
SN;14730320;Trossin;Falkenberg Flur 2;147824
SN;14730320;Trossin;Falkenberg Flur 3;147825
SN;14730320;Trossin;Falkenberg Flur 4;147826
SN;14730320;Trossin;Falkenberg Flur 5;147827
SN;14730320;Trossin;Falkenberg Flur 6;147828
SN;14730320;Trossin;Falkenberg Flur 7;147829
SN;14730320;Trossin;Falkenberg Flur 8;147830
SN;14730320;Trossin;Falkenberg Flur 9;147831
SN;14730320;Trossin;Roitzsch Flur 1;148067
SN;14730320;Trossin;Roitzsch Flur 2;148068
SN;14730320;Trossin;Roitzsch Flur 3;148069
SN;14730320;Trossin;Roitzsch Flur 4;148070
SN;14730320;Trossin;Roitzsch Flur 5;148071
SN;14730320;Trossin;Roitzsch Flur 6;148072
SN;14730320;Trossin;Roitzsch Flur 7;148073
SN;14730320;Trossin;Roitzsch Flur 8;148074
SN;14730320;Trossin;Trossin Flur 1;148054
SN;14730320;Trossin;Trossin Flur 2;148055
SN;14730320;Trossin;Trossin Flur 3;148056
SN;14730320;Trossin;Trossin Flur 4;148057
SN;14730320;Trossin;Trossin Flur 5;148058
SN;14730320;Trossin;Trossin Flur 6;148059
SN;14730320;Trossin;Trossin Flur 7;148060
SN;14730320;Trossin;Trossin Flur 8;148061
SN;14626570;Vierkirchen;Arnsdorf-Hilbersdorf Flur 1;144002
SN;14626570;Vierkirchen;Arnsdorf-Hilbersdorf Flur 2;144003
SN;14626570;Vierkirchen;Arnsdorf-Hilbersdorf Flur 3;144004
SN;14626570;Vierkirchen;Arnsdorf-Hilbersdorf Flur 4;144005
SN;14626570;Vierkirchen;Arnsdorf-Hilbersdorf Flur 5;144006
SN;14626570;Vierkirchen;Arnsdorf-Hilbersdorf Flur 6;144007
SN;14626570;Vierkirchen;Arnsdorf-Hilbersdorf Flur 7;144008
SN;14626570;Vierkirchen;Buchholz Flur 1;144009
SN;14626570;Vierkirchen;Buchholz Flur 10;144018
SN;14626570;Vierkirchen;Buchholz Flur 2;144010
SN;14626570;Vierkirchen;Buchholz Flur 3;144011
SN;14626570;Vierkirchen;Buchholz Flur 4;144012
SN;14626570;Vierkirchen;Buchholz Flur 5;144013
SN;14626570;Vierkirchen;Buchholz Flur 6;144014
SN;14626570;Vierkirchen;Buchholz Flur 7;144015
SN;14626570;Vierkirchen;Buchholz Flur 8;144016
SN;14626570;Vierkirchen;Buchholz Flur 9;144017
SN;14626570;Vierkirchen;Melaune Flur 1;144143
SN;14626570;Vierkirchen;Melaune Flur 2;144144
SN;14626570;Vierkirchen;Melaune Flur 3;144145
SN;14626570;Vierkirchen;Melaune Flur 4;144146
SN;14626570;Vierkirchen;Melaune Flur 5;144147
SN;14626570;Vierkirchen;Melaune Flur 6;144148
SN;14626570;Vierkirchen;Melaune Flur 7;144149
SN;14625600;Wachau;Leppersdorf;143037
SN;14625600;Wachau;Lomnitz;143039
SN;14625600;Wachau;Seifersdorf;143076
SN;14625600;Wachau;Wachau;143080
SN;14524290;Waldenburg, Stadt;Dürrenuhlsdorf;143904
SN;14524290;Waldenburg, Stadt;Franken;143905
SN;14524290;Waldenburg, Stadt;Niederwinkel;143927
SN;14524290;Waldenburg, Stadt;Oberwinkel;143950
SN;14524290;Waldenburg, Stadt;Schlagwitz;143906
SN;14524290;Waldenburg, Stadt;Schwaben;143907
SN;14524290;Waldenburg, Stadt;Waldenburg;143949
SN;14522570;Waldheim, Stadt;Gebersbach;142853
SN;14522570;Waldheim, Stadt;Heiligenborn;142980
SN;14522570;Waldheim, Stadt;Heyda;142854
SN;14522570;Waldheim, Stadt;Knobelsdorf;142855
SN;14522570;Waldheim, Stadt;Massanei;142981
SN;14522570;Waldheim, Stadt;Meinsberg;142991
SN;14522570;Waldheim, Stadt;Neuhausen;142992
SN;14522570;Waldheim, Stadt;Reinsdorf;142960
SN;14522570;Waldheim, Stadt;Rudelsdorf;142856
SN;14522570;Waldheim, Stadt;Schönberg;142982
SN;14522570;Waldheim, Stadt;Waldheim;142979
SN;14626580;Waldhufen;Diehsa Flur 1;146207
SN;14626580;Waldhufen;Jänkendorf Flur 1;146236
SN;14626580;Waldhufen;Jänkendorf Flur 2;146237
SN;14626580;Waldhufen;Jänkendorf Flur 3;146238
SN;14626580;Waldhufen;Jänkendorf Flur 4;146239
SN;14626580;Waldhufen;Jänkendorf Flur 5;146240
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 1;146360
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 10;146369
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 11;146370
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 2;146361
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 3;146362
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 4;146363
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 5;146364
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 6;146365
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 7;146366
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 8;146367
SN;14626580;Waldhufen;Nieder-Seifersdorf Flur 9;146368
SN;14626580;Waldhufen;Thiemendorf Flur 1;146442
SN;14626580;Waldhufen;Thiemendorf Flur 2;146443
SN;14626580;Waldhufen;Thiemendorf Flur 3;146444
SN;14626580;Waldhufen;Thiemendorf Flur 4;146445
SN;14522580;Wechselburg;Altzschillen;147301
SN;14522580;Wechselburg;Carsdorf;147258
SN;14522580;Wechselburg;Corba;147223
SN;14522580;Wechselburg;Göhren;147222
SN;14522580;Wechselburg;Göppersdorf;147260
SN;14522580;Wechselburg;Hartha;147261
SN;14522580;Wechselburg;Meusen;147262
SN;14522580;Wechselburg;Mutzscheroda;147257
SN;14522580;Wechselburg;Nöbeln;147259
SN;14522580;Wechselburg;Seitenhain;147263
SN;14522580;Wechselburg;Wechselburg;147300
SN;14522580;Wechselburg;Zschoppelshain;147313
SN;14627310;Weinböhla;Weinböhla;146104
SN;14523450;Weischlitz;Dehles;146901
SN;14523450;Weischlitz;Dröda;146519
SN;14523450;Weischlitz;Geilsdorf;146904
SN;14523450;Weischlitz;Grobau;146921
SN;14523450;Weischlitz;Großzöbern;146906
SN;14523450;Weischlitz;Gutenfürst;146909
SN;14523450;Weischlitz;Heinersgrün;146534
SN;14523450;Weischlitz;Kemnitz;146920
SN;14523450;Weischlitz;Kloschwitz;146922
SN;14523450;Weischlitz;Kobitzschwalde;146923
SN;14523450;Weischlitz;Krebes;146925
SN;14523450;Weischlitz;Kröstau;146966
SN;14523450;Weischlitz;Kürbitz;146927
SN;14523450;Weischlitz;Mißlareuth;146937
SN;14523450;Weischlitz;Oberweischlitz;146964
SN;14523450;Weischlitz;Pirk;146907
SN;14523450;Weischlitz;Ramoldsreuth;146908
SN;14523450;Weischlitz;Reinhardtswalde;146902
SN;14523450;Weischlitz;Reuth;146943
SN;14523450;Weischlitz;Rodersdorf;146949
SN;14523450;Weischlitz;Ruderitz;146926
SN;14523450;Weischlitz;Schwand;146956
SN;14523450;Weischlitz;Schönlind;146944
SN;14523450;Weischlitz;Steins;146957
SN;14523450;Weischlitz;Thossen;146945
SN;14523450;Weischlitz;Tobertitz;146946
SN;14523450;Weischlitz;Unterweischlitz;146965
SN;14625610;Weißenberg, Stadt;Belgern;141632
SN;14625610;Weißenberg, Stadt;Cortnitz;141464
SN;14625610;Weißenberg, Stadt;Drehsa;141438
SN;14625610;Weißenberg, Stadt;Gröditz;141463
SN;14625610;Weißenberg, Stadt;Kotitz;141521
SN;14625610;Weißenberg, Stadt;Lauske/W;141522
SN;14625610;Weißenberg, Stadt;Maltitz;141543
SN;14625610;Weißenberg, Stadt;Nechern;141633
SN;14625610;Weißenberg, Stadt;Nostitz;141563
SN;14625610;Weißenberg, Stadt;Spittel;141565
SN;14625610;Weißenberg, Stadt;Särka;141523
SN;14625610;Weißenberg, Stadt;Trauschwitz;141564
SN;14625610;Weißenberg, Stadt;Weicha;141465
SN;14625610;Weißenberg, Stadt;Weißenberg;141626
SN;14625610;Weißenberg, Stadt;Wuischke/W;141466
SN;14625610;Weißenberg, Stadt;Wurschen;141631
SN;14522590;Weißenborn/Erzgeb.;Berthelsdorf/Erzgeb.;142001
SN;14522590;Weißenborn/Erzgeb.;Weißenborn/Erzgeb.;143640
SN;14626590;Weißkeißel;Weißkeißel Flur 1;148425
SN;14626590;Weißkeißel;Weißkeißel Flur 10;148434
SN;14626590;Weißkeißel;Weißkeißel Flur 11;148435
SN;14626590;Weißkeißel;Weißkeißel Flur 12;148436
SN;14626590;Weißkeißel;Weißkeißel Flur 13;148437
SN;14626590;Weißkeißel;Weißkeißel Flur 14;148438
SN;14626590;Weißkeißel;Weißkeißel Flur 15;148439
SN;14626590;Weißkeißel;Weißkeißel Flur 16;148440
SN;14626590;Weißkeißel;Weißkeißel Flur 17;148441
SN;14626590;Weißkeißel;Weißkeißel Flur 18;148442
SN;14626590;Weißkeißel;Weißkeißel Flur 19;148443
SN;14626590;Weißkeißel;Weißkeißel Flur 2;148426
SN;14626590;Weißkeißel;Weißkeißel Flur 20;148444
SN;14626590;Weißkeißel;Weißkeißel Flur 21;148445
SN;14626590;Weißkeißel;Weißkeißel Flur 22;148446
SN;14626590;Weißkeißel;Weißkeißel Flur 23;148447
SN;14626590;Weißkeißel;Weißkeißel Flur 24;148448
SN;14626590;Weißkeißel;Weißkeißel Flur 25;148449
SN;14626590;Weißkeißel;Weißkeißel Flur 26;148450
SN;14626590;Weißkeißel;Weißkeißel Flur 27;148451
SN;14626590;Weißkeißel;Weißkeißel Flur 3;148427
SN;14626590;Weißkeißel;Weißkeißel Flur 4;148428
SN;14626590;Weißkeißel;Weißkeißel Flur 5;148429
SN;14626590;Weißkeißel;Weißkeißel Flur 6;148430
SN;14626590;Weißkeißel;Weißkeißel Flur 7;148431
SN;14626590;Weißkeißel;Weißkeißel Flur 8;148432
SN;14626590;Weißkeißel;Weißkeißel Flur 9;148433
SN;14626600;Weißwasser/O.L., Stadt;Weißwasser Flur 1;148452
